query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
10a,0.17037,115144.79999999981,115144.79999999981,rt-ci t-ci t-mc cn-mc chn-ci ct-mc,HJ-ci-rt INL-t-ci rt INL-mc-ci rt t HJ-ci mc rt t-cn INL-chn-ci cn mc rt t HJ-chn ci cn mc rt t-ct
10b,0.17224,622030.9999999981,622030.9999999981,cn-mc t-mc ct-mc t-ci rt-ci chn-ci,HJ-mc-cn INL-t-cn mc HJ-cn mc t-ct INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
10c,0.18599,8186001.0,8186001.0,cn-mc t-mc t-ci chn-ci rt-ci ct-mc,HJ-mc-cn HJ-t-cn mc INL-ci-cn mc t INL-chn-ci cn mc t HJ-chn ci cn mc t-rt HJ-chn ci cn mc rt t-ct
17a,0.17757,6209274.800000003,6209274.800000003,mk-k t-mk ci-t n-ci t-mc mc-cn,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n HJ-mc-ci k mk n t HJ-ci k mc mk n t-cn
17b,0.1782,3295972.000000003,3295972.000000003,mk-k ci-mk n-ci ci-t t-mc mc-cn,HJ-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17c,0.17155,3035032.000000003,3035032.000000003,mk-k ci-mk n-ci ci-t t-mc mc-cn,HJ-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17d,0.16963,3081740.400000003,3081740.400000003,mk-k ci-mk n-ci ci-t t-mc mc-cn,HJ-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17e,0.19414,10832262.600000001,10832262.600000001,mk-k t-mk mc-cn ci-t n-ci t-mc,HJ-mk-k INL-t-k mk HJ-mc-cn INL-ci-k mk t INL-n-ci k mk t HJ-cn mc-ci k mk n t
17f,0.17528,7080202.600000003,7080202.600000003,mk-k t-mk ci-t n-ci t-mc mc-cn,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n HJ-mc-ci k mk n t HJ-ci k mc mk n t-cn
18a,0.17294,683551.0000000007,683551.0000000007,n-ci ci-mi_idx it2-mi_idx ci-mi it1-mi t-mi,HJ-ci-n INL-mi_idx-ci n HJ-ci mi_idx n-it2 INL-mi-ci it2 mi_idx n HJ-ci it2 mi mi_idx n-it1 INL-t-ci it1 it2 mi mi_idx n
18b,0.18521,10816.000000000047,10816.000000000047,it2-mi_idx mi-mi_idx ci-mi n-ci t-mi it1-mi,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-ci-it2 mi mi_idx INL-n-ci it2 mi mi_idx INL-t-ci it2 mi mi_idx n HJ-ci it2 mi mi_idx n t-it1
18c,0.17923,1036993.5999999999,1036993.5999999999,it1-mi ci-mi n-ci ci-mi_idx it2-mi_idx t-mi,HJ-mi-it1 INL-ci-it1 mi INL-n-ci it1 mi INL-mi_idx-ci it1 mi n HJ-ci it1 mi mi_idx n-it2 INL-t-ci it1 it2 mi mi_idx n
32a,0.17377,672462.6,672462.6,lt-ml ml-t1 t1-mk mk-k ml-t2,HJ-ml-lt INL-t1-lt ml INL-mk-lt ml t1 HJ-lt mk ml t1-k INL-t2-k lt mk ml t1
32b,0.17718,685561.2,685561.2,lt-ml ml-t1 t1-mk mk-k ml-t2,HJ-ml-lt INL-t1-lt ml INL-mk-lt ml t1 HJ-lt mk ml t1-k INL-t2-k lt mk ml t1
7a,0.2234,775296.7999999943,775296.7999999943,lt-ml ml-t ci-ml it-pi pi-ci n-pi n-an,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t HJ-pi-it HJ-ci lt ml t-it pi INL-n-ci it lt ml pi t INL-an-ci it lt ml n pi t
7b,0.18637,164075.99999999377,164075.99999999377,lt-ml ml-t ci-ml ci-n pi-ci it-pi n-an,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t HJ-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7c,0.24269,2721365.599999998,2721365.599999998,lt-ml it-pi n-pi ml-t ci-n t-ci n-an,HJ-ml-lt HJ-pi-it INL-n-it pi INL-t-lt ml INL-ci-it n pi HJ-ci it n pi-lt ml t INL-an-ci it lt ml n pi t
11a,0.16692,40349.2,40349.2,lt-ml ml-t t-mk mk-k t-mc mc-cn mc-ct,HJ-ml-lt INL-t-lt ml INL-mk-lt ml t HJ-lt mk ml t-k INL-mc-k lt mk ml t INL-cn-k lt mc mk ml t HJ-cn k lt mc mk ml t-ct
11b,0.17456,6233.2,6233.2,ml-t lt-ml t-mk mk-k t-mc mc-cn mc-ct,HJ-ml-t HJ-ml t-lt INL-mk-lt ml t HJ-lt mk ml t-k INL-mc-k lt mk ml t INL-cn-k lt mc mk ml t HJ-cn k lt mc mk ml t-ct
11c,0.18474,661808.0,661808.0,lt-ml ml-mk mk-k ml-t t-mc mc-cn mc-ct,HJ-ml-lt INL-mk-lt ml HJ-lt mk ml-k INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-cn HJ-cn k lt mc mk ml t-ct
11d,0.18721,620238.8000000002,620238.8000000002,lt-ml ml-mc mc-ct mc-cn ml-mk mk-k ml-t,HJ-ml-lt INL-mc-lt ml HJ-lt mc ml-ct INL-cn-ct lt mc ml INL-mk-cn ct lt mc ml HJ-cn ct lt mc mk ml-k INL-t-cn ct k lt mc mk ml
12a,0.19281,12875.200000000048,12875.200000000048,mi_idx-it2 mi-mi_idx t-mi t-mc ct-mc cn-mc mi-it1,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-t-it2 mi mi_idx INL-mc-it2 mi mi_idx t HJ-it2 mc mi mi_idx t-ct INL-cn-ct it2 mc mi mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,0.17374,276627.8000000002,276627.8000000002,mi_idx-it2 t-mi_idx t-mi mi-it1 t-mc cn-mc ct-mc,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t INL-cn-it1 it2 mc mi mi_idx t HJ-cn it1 it2 mc mi mi_idx t-ct
