query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
13b,0.17583,318.8000000005588,7316.400000000186,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,0.17523,318.8000000005588,1134.6000000003726,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13d,0.18708,394274.79999999964,11903582.199999994,it1-mi_idx mi_idx-t kt-t mc-t ct-mc cn-mc mi-t it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
14a,0.20397,25.59999999962747,7712.199999999628,it2-mi_idx t-mi_idx kt-t mk-mi_idx t-mi k-mk it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-it2 mi_idx t-kt INL-mk-it2 kt mi_idx t INL-mi-it2 kt mi_idx mk t INL-k-it2 kt mi mi_idx mk t INL-it2 k kt mi mi_idx mk t-it1
14b,0.18023,253.0,1592.1999999999769,kt-t t-mi_idx t-mi it1-mi t-mk k-mk it2-mi_idx,HJ-t-kt INL-mi_idx-kt t INL-mi-kt mi_idx t INL-kt mi mi_idx t-it1 INL-mk-it1 kt mi mi_idx t INL-k-it1 kt mi mi_idx mk t INL-it1 k kt mi mi_idx mk t-it2
14c,0.20042,25.59999999962747,40647.59999999981,it2-mi_idx t-mi_idx kt-t mk-mi_idx t-mi k-mk it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-kt-it2 mi_idx t INL-mk-it2 kt mi_idx t INL-mi-it2 kt mi_idx mk t INL-k-it2 kt mi mi_idx mk t INL-it2 k kt mi mi_idx mk t-it1
15a,0.56645,125.59999999962747,19594.20000000037,it-mi t-mi t-mc cn-mc ct-mc t-mk k-mk t-att,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-cn-it mc mi t INL-ct-cn it mc mi t INL-mk-cn ct it mc mi t INL-k-cn ct it mc mi mk t INL-att-cn ct it k mc mi mk t
15b,0.59734,97.59999999962747,9908.400000000558,it-mi t-mi t-mc cn-mc ct-mc t-mk k-mk t-att,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-it mc mi t-cn INL-ct-cn it mc mi t INL-mk-cn ct it mc mi t INL-k-cn ct it mc mi mk t INL-att-cn ct it k mc mi mk t
15c,0.40161,457.80000000074506,67678.59999999982,it-mi t-mi t-mc cn-mc ct-mc t-mk k-mk t-att,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-cn-it mc mi t INL-ct-cn it mc mi t INL-mk-cn ct it mc mi t INL-k-cn ct it mc mi mk t INL-att-cn ct it k mc mi mk t
15d,0.39318,17197.999999999254,255075.8,it-mi t-mi t-mc cn-mc ct-mc t-mk k-mk t-att,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-cn-it mc mi t HJ-cn it mc mi t-ct INL-mk-cn ct it mc mi t INL-k-cn ct it mc mi mk t INL-att-cn ct it k mc mi mk t
16a,0.18968,418.20000000298023,1004724.200000003,mk-k t-mk t-mc mc-cn ci-t n-ci an-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16b,0.19951,10790.20000000298,17619962.400000006,mk-k t-mk t-mc mc-cn ci-t n-ci an-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16c,0.1938,4188.20000000298,2602231.200000003,mk-k t-mk t-mc mc-cn ci-t n-ci an-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16d,0.19687,3088.2000000029802,2240953.200000003,mk-k t-mk t-mc mc-cn ci-t n-ci an-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
19a,0.81642,105731.59999999986,1453810.0000000007,it-mi mi-ci n-ci t-ci t-mc cn-mc rt-ci n-an chn-ci,HJ-mi-it INL-ci-it mi HJ-ci it mi-n INL-t-ci it mi n INL-mc-ci it mi n t INL-cn-ci it mc mi n t INL-ci cn it mc mi n t-rt INL-an-ci cn it mc mi n rt t INL-chn-an ci cn it mc mi n rt t
19b,1.92539,351.79999999998836,14622.399999999994,t-mi t-mc t-ci cn-mc it-mi rt-ci ci-an n-ci chn-ci,HJ-mi-t INL-mc-mi t INL-ci-mc mi t INL-cn-ci mc mi t INL-ci cn mc mi t-it INL-ci cn it mc mi t-rt INL-an-ci cn it mc mi rt t INL-n-an ci cn it mc mi rt t INL-chn-an ci cn it mc mi n rt t
19c,0.24488,106566.6000000001,1706966.6,it-mi mi-ci rt-ci n-ci t-mi chn-ci t-mc cn-mc n-an,HJ-mi-it INL-ci-it mi HJ-ci it mi-rt INL-n-ci it mi rt INL-t-ci it mi n rt INL-chn-ci it mi n rt t INL-mc-chn ci it mi n rt t INL-cn-chn ci it mc mi n rt t INL-an-chn ci cn it mc mi n rt t
19d,0.53511,756465.4000000029,14523748.799999993,rt-ci n-ci t-ci t-mi it-mi chn-ci t-mc cn-mc n-an,HJ-ci-rt INL-n-ci rt INL-t-ci n rt INL-mi-ci n rt t HJ-ci mi n rt t-it INL-chn-ci it mi n rt t INL-mc-chn ci it mi n rt t INL-cn-chn ci it mc mi n rt t INL-an-chn ci cn it mc mi n rt t
20a,0.20988,166638.00000000896,3474338.6,cct1-cc cct2-cc t-cc kt-t t-ci chn-ci t-mk k-mk n-ci,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-chn INL-mk-cc cct1 cct2 chn ci kt t HJ-cc cct1 cct2 chn ci kt mk t-k INL-n-cc cct1 cct2 chn ci k kt mk t
20b,0.22656,134686.20000000522,1167625.0000000075,cct1-cc cct2-cc t-cc kt-t t-ci n-ci chn-ci t-mk k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-n INL-chn-cc cct1 cct2 ci kt n t INL-mk-cc cct1 cct2 chn ci kt n t INL-k-cc cct1 cct2 chn ci kt mk n t
