query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
7c,1.08063,419142.80000000005,4254295.600000001,it-pi lt-ml ml-t n-pi an-n an-ci ci-ml,HJ-pi-it HJ-ml-lt INL-t-lt ml INL-n-it pi INL-an-it n pi INL-ci-an it n pi HJ-an ci it n pi-lt ml t
11a,1.09699,146.39999999999998,935856.2000000001,k-mk mk-ml lt-ml mk-t mc-mk cn-mc ct-mc,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t INL-cn-k lt mc mk ml t INL-cn k lt mc mk ml t-ct
11b,1.11152,20.8,6296.2,ml-t lt-ml mc-ml cn-mc ct-mc mc-mk k-mk,INL-ml-t INL-ml t-lt INL-mc-lt ml t INL-cn-lt mc ml t INL-cn lt mc ml t-ct INL-mk-cn ct lt mc ml t INL-cn ct lt mc mk ml t-k
11c,1.11319,730.6,1039073.0000000001,k-mk mk-ml lt-ml mk-t mc-mk cn-mc ct-mc,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-cn INL-ct-cn k lt mc mk ml t
11d,1.12249,738.4000000000001,1026853.8,k-mk mk-ml lt-ml mk-t mc-mk ct-mc cn-mc,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
12a,1.0748000000000002,106.4,25815.2,it2-mi_idx mi-mi_idx it1-mi mc-mi cn-mc ct-mc mc-t,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-mc-it1 it2 mi mi_idx INL-cn-it1 it2 mc mi mi_idx INL-cn it1 it2 mc mi mi_idx-ct INL-t-cn ct it1 it2 mc mi mi_idx
12b,1.08355,24838.000000000004,278636.80000000005,it2-mi_idx mi_idx-t mc-mi_idx ct-mc cn-mc mc-mi it1-mi,INL-mi_idx-it2 HJ-it2 mi_idx-t INL-mc-it2 mi_idx t HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12c,1.10825,504.59999999999997,85935.8,it2-mi_idx mi-mi_idx it1-mi mi-t mc-mi ct-mc cn-mc,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
13a,1.11141,346317.00000000006,4845021.600000001,it1-mi_idx mi_idx-t kt-t mc-mi_idx ct-mc cn-mc mc-mi it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,1.07944,318.79999999999995,7316.4,kt-t mi_idx-t it1-mi_idx mc-mi_idx ct-mc cn-mc mc-mi it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
