query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
18c,0.54911,57698.799999999996,1354035.5999999999,it1-mi t-mi ci-mi n-ci mi_idx-mi it2-mi_idx,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2
32a,0.52218,3057.2,905785.6000000001,mk-k t1-mk ml-t1 lt-ml t2-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 HJ-k mk ml t1-lt INL-t2-k lt mk ml t1
32b,0.53926,244.2,1083877.2000000002,mk-k t1-mk ml-t1 lt-ml t2-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 INL-lt-k mk ml t1 INL-t2-k lt mk ml t1
7a,0.53265,45704.799999999996,917831.7999999999,lt-ml t-ml ci-ml n-ci pi-ci it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7b,0.53282,18260.8,164076.0,lt-ml t-ml ci-ml n-ci pi-ci it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7c,0.52171,617423.6,5680104.800000001,lt-ml t-ml ci-ml n-ci pi-ci it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t HJ-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
11a,0.52078,168.39999999999998,951058.8,mk-k t-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t INL-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11b,0.57101,20.8,6958.2,ml-t mc-ml ct-mc mk-ml lt-ml cn-mc k-mk,INL-ml-t INL-mc-ml t INL-mc ml t-ct INL-mk-ct mc ml t INL-ct mc mk ml t-lt INL-cn-ct lt mc mk ml t INL-cn ct lt mc mk ml t-k
11c,0.53383,847.6,1130959.0000000002,mk-k t-mk ml-mk lt-ml mc-mk cn-mc ct-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t HJ-k lt mc mk ml t-cn INL-ct-cn k lt mc mk ml t
11d,0.57515,855.4000000000001,1118739.8,mk-k t-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
12a,0.51454,112.4,13277.2,mi_idx-it2 t-mi_idx mi-mi_idx it1-mi mc-mi_idx ct-mc cn-mc,INL-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,0.5308,24838.000000000004,278636.80000000005,mi_idx-it2 t-mi_idx mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi,INL-mi_idx-it2 HJ-it2 mi_idx-t INL-mc-it2 mi_idx t HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12c,0.53779,602.6000000000001,84694.8,mi_idx-it2 t-mi_idx mi-mi_idx it1-mi mc-mi_idx ct-mc cn-mc,INL-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
